# UNHCR Refugee Data Finder, 2024 (api.unhcr.org/population/v1/population).
# origin = country of origin, asylum = country of asylum. IDPs and returns sit on the origin==asylum rows.
origin	asylum	origin_name	asylum_name	refugees	asylum_seekers	returned_refugees	idps	returned_idps	stateless	other_of_concern	host_community
CAF	ZAF	Central African Rep.	South Africa	9	5	0	0	0	0	0	0
CAF	ZMB	Central African Rep.	Zambia	0	5	0	0	0	0	0	0
CAF	ZWE	Central African Rep.	Zimbabwe	0	6	0	0	0	0	0	0
CAN	AUS	Canada	Australia	0	14	0	0	0	0	0	0
CAN	AUT	Canada	Austria	7	0	0	0	0	0	0	0
CAN	BEL	Canada	Belgium	0	5	0	0	0	0	0	0
CAN	BRA	Canada	Brazil	0	8	0	0	0	0	0	0
CAN	CHE	Canada	Switzerland	5	0	0	0	0	0	0	0
CAN	CRI	Canada	Costa Rica	0	8	0	0	0	0	0	0
CAN	DEU	Canada	Germany	65	0	0	0	0	0	0	0
CAN	ESP	Canada	Spain	41	5	0	0	0	0	0	0
CAN	FIN	Canada	Finland	5	0	0	0	0	0	0	0
CAN	FRA	Canada	France	5	0	0	0	0	0	0	0
CAN	GBR	Canada	United Kingdom of Great Britain and Northern Ireland	17	26	0	0	0	0	0	0
CAN	HRV	Canada	Croatia	5	0	0	0	0	0	0	0
CAN	HUN	Canada	Hungary	8	0	0	0	0	0	0	0
CAN	IRL	Canada	Ireland	5	0	0	0	0	0	0	0
CAN	LVA	Canada	Latvia	6	0	0	0	0	0	0	0
CAN	MEX	Canada	Mexico	0	12	0	0	0	0	0	0
CAN	NLD	Canada	Netherlands (Kingdom of the)	7	0	0	0	0	0	0	0
CAN	NOR	Canada	Norway	9	0	0	0	0	0	0	0
CAN	PER	Canada	Peru	0	6	0	0	0	0	0	0
CAN	POL	Canada	Poland	20	0	0	0	0	0	0	0
CAN	PRT	Canada	Portugal	25	5	0	0	0	0	0	0
CAN	ROU	Canada	Romania	16	0	0	0	0	0	0	0
CAN	RUS	Canada	Russian Federation	21	0	0	0	0	0	0	0
CAN	SVN	Canada	Slovenia	5	0	0	0	0	0	0	0
CAN	SWE	Canada	Sweden	8	0	0	0	0	0	0	0
CAN	USA	Canada	United States of America	29	262	0	0	0	0	0	0
CHE	BRA	Switzerland	Brazil	0	12	0	0	0	0	0	0
CHE	CAN	Switzerland	Canada	5	5	0	0	0	0	0	0
CHE	PER	Switzerland	Peru	0	5	0	0	0	0	0	0
CHE	USA	Switzerland	United States of America	0	28	0	0	0	0	0	0
CHL	ARG	Chile	Argentina	34	6	0	0	0	0	0	0
CHL	AUS	Chile	Australia	12	97	0	0	0	0	0	0
CHL	BEL	Chile	Belgium	39	0	0	0	0	0	0	0
CHL	BOL	Chile	Bolivia (Plurinational State of)	0	5	0	0	0	0	0	0
CHL	BRA	Chile	Brazil	0	73	0	0	0	0	0	0
CHL	CAN	Chile	Canada	1412	2777	0	0	0	0	0	0
CHL	CHE	Chile	Switzerland	10	0	5	0	0	0	0	0
CHL	CRI	Chile	Costa Rica	0	62	0	0	0	0	0	0
CHL	DEU	Chile	Germany	147	34	0	0	0	0	0	0
CHL	DNK	Chile	Denmark	48	0	0	0	0	0	0	0
CHL	ECU	Chile	Ecuador	8	5	0	0	0	0	0	0
CHL	ESP	Chile	Spain	351	660	0	0	0	0	0	0
CHL	FRA	Chile	France	165	13	0	0	0	0	0	0
CHL	GBR	Chile	United Kingdom of Great Britain and Northern Ireland	5	7	0	0	0	0	0	0
CHL	GTM	Chile	Guatemala	0	9	0	0	0	0	0	0
CHL	IRL	Chile	Ireland	5	24	0	0	0	0	0	0
CHL	ISL	Chile	Iceland	5	0	0	0	0	0	0	0
CHL	ITA	Chile	Italy	21	135	0	0	0	0	0	0
CHL	LUX	Chile	Luxembourg	0	5	0	0	0	0	0	0
CHL	MEX	Chile	Mexico	725	7764	0	0	0	0	0	0
CHL	NLD	Chile	Netherlands (Kingdom of the)	105	7	0	0	0	0	0	0
CHL	NOR	Chile	Norway	424	0	0	0	0	0	0	0
CHL	NZL	Chile	New Zealand	5	5	0	0	0	0	0	0
CHL	PER	Chile	Peru	0	62	0	0	0	0	547	0
CHL	PRY	Chile	Paraguay	0	6	0	0	0	0	0	0
CHL	SWE	Chile	Sweden	1131	5	0	0	0	0	0	0
CHL	URY	Chile	Uruguay	0	20	0	0	0	0	0	0
CHL	USA	Chile	United States of America	147	12653	0	0	0	0	0	0
CHL	VEN	Chile	Venezuela (Bolivarian Republic of)	10	0	0	0	0	0	0	0
CHN	ALB	China	Albania	14	0	0	0	0	0	0	0
CHN	ARG	China	Argentina	0	28	0	0	0	0	0	0
CHN	ARM	China	Armenia	0	5	0	0	0	0	0	0
CHN	AUS	China	Australia	847	14003	0	0	0	0	0	0
CHN	AUT	China	Austria	664	275	0	0	0	0	0	0
CHN	BEL	China	Belgium	831	10	0	0	0	0	0	0
CHN	BIH	China	Bosnia and Herzegovina	0	5	0	0	0	0	8	0
CHN	BRA	China	Brazil	43	1220	0	0	0	0	0	0
CHN	CAN	China	Canada	4958	4959	0	0	0	0	0	0
CHN	CHE	China	Switzerland	1921	105	16	0	0	0	0	0
CHN	CRI	China	Costa Rica	0	587	0	0	0	0	0	0
CHN	CYP	China	Cyprus	5	5	0	0	0	0	0	0
CHN	CZE	China	Czechia	85	5	0	0	0	0	0	0
CHN	DEU	China	Germany	2325	1238	0	0	0	0	0	0
CHN	DNK	China	Denmark	80	10	0	0	0	0	0	0
CHN	EGY	China	Egypt	11	37	0	0	0	0	0	0
CHN	ESP	China	Spain	197	380	0	0	0	0	0	0
CHN	FIN	China	Finland	199	52	0	0	0	0	0	0
CHN	FRA	China	France	14101	568	0	0	0	0	0	0
CHN	GBR	China	United Kingdom of Great Britain and Northern Ireland	1081	2471	0	0	0	0	0	0
CHN	GRC	China	Greece	63	172	0	0	0	0	0	0
CHN	GTM	China	Guatemala	5	0	0	0	0	0	0	0
CHN	HRV	China	Croatia	0	6	0	0	0	0	0	0
CHN	HUN	China	Hungary	18	0	0	0	0	0	0	0
CHN	IDN	China	Indonesia	7	10	0	0	0	0	0	0
CHN	IND	China	India	63169	0	0	0	0	0	0	0
CHN	IRL	China	Ireland	64	92	0	0	0	0	0	0
CHN	ISR	China	Israel	0	159	0	0	0	0	0	0
CHN	ITA	China	Italy	585	2641	0	0	0	0	0	0
CHN	JPN	China	Japan	97	0	0	0	0	0	0	0
CHN	KAZ	China	Kazakhstan	5	5	0	0	0	0	0	0
CHN	KOR	China	Rep. of Korea	55	2441	0	0	0	0	0	0
CHN	LIE	China	Liechtenstein	25	0	0	0	0	0	0	0
CHN	LUX	China	Luxembourg	7	5	0	0	0	0	0	0
CHN	LVA	China	Latvia	5	0	0	0	0	0	0	0
CHN	MAR	China	Morocco	5	0	0	0	0	0	0	0
CHN	MEX	China	Mexico	0	90	0	0	0	0	0	0
CHN	MKD	China	North Macedonia	0	5	0	0	0	0	0	0
CHN	MLT	China	Malta	6	5	0	0	0	0	0	0
CHN	MNG	China	Mongolia	5	5	0	0	0	0	0	0
CHN	MRT	China	Mauritania	5	0	0	0	0	0	0	0
CHN	MYS	China	Malaysia	16	13	0	0	0	0	0	0
CHN	NLD	China	Netherlands (Kingdom of the)	910	509	0	0	0	0	0	0
CHN	NOR	China	Norway	202	60	0	0	0	0	0	0
CHN	NRU	China	Nauru	0	7	0	0	0	0	0	0
CHN	NZL	China	New Zealand	388	574	0	0	0	0	0	0
CHN	PAK	China	Pakistan	0	17	0	0	0	0	0	0
CHN	PER	China	Peru	0	29	0	0	0	0	0	0
CHN	PHL	China	Philippines	8	24	0	0	0	0	0	0
CHN	POL	China	Poland	59	5	0	0	0	0	0	0
CHN	PRT	China	Portugal	57	68	0	0	0	0	0	0
CHN	ROU	China	Romania	39	0	0	0	0	0	0	0
CHN	RUS	China	Russian Federation	5	5	0	0	0	0	0	0
CHN	SAU	China	Saudi Arabia	14	14	0	0	0	0	0	0
CHN	SVK	China	Slovakia	15	0	0	0	0	0	0	0
CHN	SWE	China	Sweden	191	19	0	0	0	0	0	0
CHN	THA	China	Thailand	128	64	0	0	0	0	0	0
CHN	TTO	China	Trinidad and Tobago	0	32	0	0	0	0	0	0
CHN	UKR	China	Ukraine	0	5	0	0	0	0	0	0
CHN	USA	China	United States of America	60044	147909	0	0	0	0	0	0
CHN	ZAF	China	South Africa	0	7	0	0	0	0	0	0
CIV	AGO	Cote d'Ivoire	Angola	417	5940	0	0	0	0	0	0
CIV	ARG	Cote d'Ivoire	Argentina	18	0	0	0	0	0	0	0
CIV	ARM	Cote d'Ivoire	Armenia	6	0	0	0	0	0	0	0
CIV	AUS	Cote d'Ivoire	Australia	0	5	0	0	0	0	0	0
CIV	AUT	Cote d'Ivoire	Austria	36	7	0	0	0	0	0	0
